productId	helpful	score	profileName
B004EPYZQ2	2	1.0	"tom sawyer ""000000"""
B004EPYZQ2	4	1.0	justme
B004EPYZQ2	3	1.0	"docnarc ""doc"""
B004EPYZQ2	2	2.0	Gary Nilsen
B004EPYZQ2	4	1.0	Gnostici
B004EPYZQ2	1	1.0	William E. Irvine
B004EPYZQ2	2	1.0	Lego Mom
B004EPYZQ2	6	1.0	"Vance ""Klaatu"""
B004EPYZQ2	6	1.0	HLN
B004EPYZQ2	0	1.0	GRUMPY
B004EPYZQ2	18	1.0	"R. Sinclair ""Mr. Sinister"""
B004EPYZQ2	9	1.0	"Dr. J. Ruscheinski ""Johannes"""
B004EPYZQ2	11	1.0	usermaster
B004EPYZQ2	5	1.0	Bup-Bup
B004EPYZQ2	10	1.0	"Giant Fighting Robots ""Awesome"""
B004EPYZQ2	2	4.0	David Bower
B004EPYZQ2	2	4.0	K. Rury
B004EPYZQ2	2	3.0	S. Moss
B004EPYZQ2	2	4.0	Tearsa White
B004EPYZQ2	2	4.0	Wildman
B004EPYZQ2	4	3.0	"MISTER SJEM ""sonofhotpie"""
B004EPYZQ2	4	4.0	Harlowe Rhode
B004EPYZQ2	4	4.0	John Bowes
B004EPYZQ2	4	5.0	"P. B Rubalcaba ""PR Guy"""
B004EPYZQ2	4	5.0	Davey75
B004EPYZQ2	4	5.0	"Ivan K. Samuelson ""Bolski"""
B004EPYZQ2	4	4.0	Alex
B004EPYZQ2	6	3.0	Sky
B004EPYZQ2	6	4.0	Selena
B004EPYZQ2	6	4.0	Wayne A
B004EPYZQ2	1	4.0	"kkrome25 ""kkrome25"""
B004EPYZQ2	1	5.0	"Dan ""Dan Becraft"""
B004EPYZQ2	1	5.0	Katie Mayo
B004EPYZQ2	1	4.0	"The original backroads ""bobby"""
B004EPYZQ2	1	5.0	"B. Davis ""brandy1072"""
B004EPYZQ2	1	5.0	Lazer32
B004EPYZQ2	1	4.0	An Avid Reader of PolySci
B004EPYZQ2	1	5.0	"Kate Fredericks ""Kate"""
B004EPYZQ2	1	5.0	MurphtheSurf
B004EPYZQ2	1	4.0	Chris Williamson
B004EPYZQ2	1	4.0	Pete
B004EPYZQ2	1	4.0	TreyRoo1
B004EPYZQ2	1	5.0	"EugeSchu ""be-bop"""
B004EPYZQ2	1	2.0	"G. Babineaux ""G-Babs"""
B004EPYZQ2	1	5.0	"Valerie J. Weber ""catlover"""
B004EPYZQ2	1	5.0	Nickolette Kinnamon
B004EPYZQ2	1	4.0	Michael A. Lauinger
B004EPYZQ2	1	5.0	Paddy31
B004EPYZQ2	1	5.0	Danyari
B004EPYZQ2	1	4.0	J. Madonna
B004EPYZQ2	1	4.0	"Gordon Andrade ""Gordy"""
B004EPYZQ2	1	5.0	"SDC ""SDC"""
B004EPYZQ2	1	5.0	audio
B004EPYZQ2	1	5.0	realtoryvonne
B004EPYZQ2	1	4.0	Cyan
B004EPYZQ2	1	5.0	Tim
B004EPYZQ2	1	4.0	"J. Lester ""tigger7694"""
B004EPYZQ2	1	5.0	jack42
B004EPYZQ2	1	5.0	Encarnacion Rodriguez III
B004EPYZQ2	1	4.0	A kids review
B004EPYZQ2	1	4.0	jjceo
B004EPYZQ2	1	4.0	Olene Quinn
B004EPYZQ2	1	5.0	Debbie Feeko
B004EPYZQ2	1	5.0	Lauren
B004EPYZQ2	1	4.0	K. Gordon
B004EPYZQ2	1	4.0	K. Gordon
B004EPYZQ2	1	4.0	K. Gordon
B004EPYZQ2	1	4.0	Randy Given
B004EPYZQ2	1	5.0	"Abel Razo Jr. ""SOSAVERE"""
B004EPYZQ2	1	4.0	Edward P. Lloyd
B004EPYZQ2	1	4.0	Viva
B004EPYZQ2	1	4.0	"Zacherano ""Green Gorilla"""
B004EPYZQ2	1	4.0	Cheryl
B004EPYZQ2	1	4.0	Fredric Mitchell
B004EPYZQ2	1	5.0	"R. Olson ""positude"""
B00062IZGI	2	2.0	Paul J. Mular
B009B6XA1U	31	5.0	"J. Lovins ""Mr. Jim"""
B009B6XA1U	19	5.0	K. Osland
B009B6XA1U	16	5.0	Charlene Weeks
B009B6XA1U	7	5.0	Cubsfan
B009B6XA1U	6	5.0	Helene S. Carman
B009B6XA1U	8	5.0	Joseph Taglioli
B009B6XA1U	7	5.0	"Donna Blankenhorn ""Donna Blankenhorn"""
B009B6XA1U	4	5.0	lucia
B009B6XA1U	3	5.0	"Susan W. Nafziger ""Zig"""
B009B6XA1U	3	5.0	"Msball ""wildheart49"""
B009B6XA1U	1	2.0	sylvia cherry
B009B6XA1U	1	5.0	Joe Schwe;yer
B009B6XA1U	1	5.0	"Philip Henderson ""rpghsr"""
B009B6XA1U	1	5.0	MellyMack32
B009B6XA1U	1	5.0	"G. Mcsweeney ""gmcsweeney"""
B009B6XA1U	2	4.0	Byron Kolln
B009B6XA1U	0	5.0	"Nancy M. Daves ""dixiemartin"""
B009B6XA1U	0	5.0	marditeach
B009B6XA1U	0	5.0	pwallace96
B009B6XA1U	0	5.0	Daniel
B009B6XA1U	0	5.0	kathleen
B009B6XA1U	0	5.0	SantaTim
B009B6XA1U	0	5.0	EnergyWork
B009B6XA1U	0	5.0	Michele Cucuzzella
B009B6XA1U	0	5.0	John Talbott
B009B6XA1U	0	5.0	"S. Adams ""goo's mom"""
B00284EM3M	4	4.0	ONENEO
B00062IZGS	3	5.0	Floyd
B00062IZGS	0	2.0	The Piper at the Gates
B00062IZGS	1	5.0	"Tonya ""tweetycraze"""
B00062IZGS	0	1.0	Floyd
B000I0RVSG	1	4.0	"Y. M. Didi ""Xymet"""
B000CNET2A	20	4.0	Ryan Freedman
B000CNET2A	6	3.0	"olantern ""jack o'lantern"""
B000CNET2A	0	3.0	History Fan
B000CNET2A	6	5.0	"John D. Page ""movie fan"""
B000CNET2A	4	1.0	"Sebastian Haselbeck ""SebH"""
B003QWVPTE	3	5.0	Janelle Sunshine
B003QWVPTE	2	5.0	Chandler Small
B003QWVPTE	1	5.0	Olympia, Washington
B003QWVPTE	1	5.0	"D. Kennedy ""Traderlady"""
B003QWVPTE	0	4.0	"Vickey V. Ellis ""Vickeye"""
B003QWVPTE	0	4.0	Grandma Sue
B003QWVPTE	0	5.0	Mrs jarmon
B003QWVPTE	0	5.0	chip
B003QWVPTE	0	5.0	itsjoycamp
B0085KGGLY	13	3.0	T.
B0085KGGLY	25	4.0	Joseph Siegler
B0085KGGLY	9	5.0	J. Hill
B0085KGGLY	11	5.0	Marynaz
B0085KGGLY	1	5.0	Randy Patterson
B0085KGGLY	0	5.0	RF1958
B0085KGGLY	0	5.0	"Andy ""e"""
B0085KGGLY	0	4.0	"Mark Suska ""Mark S."""
B0085KGGLY	3	1.0	"Devon Dekett ""devkett"""
B0085KGGLY	1	5.0	megatallicadiozzhalen
B0085KGGLY	12	5.0	eddie baggett
B0085KGGLY	0	5.0	RC
B0085KGGLY	0	5.0	Anthony K.
B0085KGGLY	1	5.0	Chris Cox
B0085KGGLY	3	3.0	William Smith
B0085KGGLY	0	5.0	abrave1
B0085KGGLY	0	3.0	James H. Bailes Jr.
B0085KGGLY	0	5.0	GuitarMan
B0085KGGLY	2	2.0	jizzyjesus
B0085KGGLY	2	4.0	Jessica
B0085KGGLY	0	2.0	R. Schmidt
B0085KGGLY	1	5.0	Rockin Roller
B0085KGGLY	0	5.0	ozzmanjs
B0085KGGLY	1	4.0	"Dean ""blues2u2"""
B0085KGGLY	3	3.0	Keith in L.A.
B0085KGGLY	3	1.0	"VOODUE ""voodue"""
B0085KGGLY	2	1.0	Amazonbuyer
B0085KGGLY	0	2.0	Steven J. Walters
B00005952Q	0	4.0	"Daniel S. ""Daniel"""
B00005952Q	21	5.0	Lawyeraau
B00005952Q	10	5.0	Sara
B00005952Q	9	5.0	Craig Bonney
B00005952Q	6	4.0	Reviewer
B00005952Q	8	5.0	Jonathan Appleseed
B00005952Q	8	4.0	"Tsila Sofer Elguez ""Tsila Sofer Elguez"""
B00005952Q	5	5.0	"Chris Queen ""bearer of truth"""
B00005952Q	5	4.0	"Claude Bouchard Jr. ""Eurodancemix"""
B00005952Q	7	4.0	Jonas Cukierman
B00005952Q	4	3.0	"Tom Munro ""tomfrombrunswick"""
B00005952Q	4	5.0	"Michael Meredith ""e-Mike"""
B00005952Q	4	4.0	"D. M. Farmbrough ""Dave Farmbrough"""
B00005952Q	2	4.0	"Carol C. ""ccjello"""
B00005952Q	2	4.0	Marco Polo
B00005952Q	2	4.0	azindn
B00005952Q	2	5.0	"""elliezee"""
B00005952Q	1	5.0	the naked baker
B00005952Q	1	5.0	Ultimate Reviewer
B00005952Q	1	4.0	R. J. Marsella
B00005952Q	1	3.0	"R. Swanson ""promise"""
B00005952Q	1	4.0	"D. Scott ""cheappeeps"""
B00005952Q	1	4.0	Sharon Bailey
B00005952Q	1	5.0	"M. Bechyne ""free_fall"""
B00005952Q	1	4.0	"F. Mangosteen ""Cashflow Queen"""
B00005952Q	1	5.0	"Sheila Chilcote-Collins ""Sheila Renee Chilcot..."
B00005952Q	1	5.0	Andy Orrock
B00005952Q	1	5.0	ADAM STANHOPE
B00005952Q	1	5.0	urbanlegend23
B00005952Q	1	5.0	Philip Hodgson
B00005952Q	1	4.0	"Jan C. Brodeur ""I. CraneWing"""
B00005952Q	2	5.0	Tatiana Plaksin
B00005952Q	2	5.0	"Henning Sebastian Jahre ""Judy-Viv"""
B00005952Q	2	4.0	"EriKa ""E"""
B00005952Q	0	5.0	T. Tribble
B00005952Q	0	5.0	"Anne Thierfelder ""CatPerson in PA"""
B00005952Q	0	5.0	Marley Mom
B00005952Q	0	5.0	"Lavenderbyrd ""lavenderbyrd"""
B00005952Q	0	5.0	"Gontroppo ""Music and Theology Lover"""
B00005952Q	0	5.0	L. Joyce
B00005952Q	0	4.0	Tallulah
B00005952Q	0	5.0	zbg97
B00005952Q	0	5.0	"Linda ""Linda"""
B00005952Q	0	5.0	"B. J. Lane ""jazzbo"""
B00005952Q	0	4.0	Natalie Farr
B00005952Q	0	4.0	Michael Dyckman
B00005952Q	0	5.0	"Mr N Forbes-warren ""author of RESURGENCE and ..."
B00005952Q	0	5.0	"""zara_azari"""
B00005952Q	0	5.0	opera fan
B00005952Q	0	4.0	"Onllwyn Dixon ""Onllwyn Cavan Dixon"""
B00005952Q	0	5.0	Rick Bannerman (nratchet@eskimo.com)
B000CNET2K	5	4.0	Stephen Cannon
B00284EM3C	20	5.0	"Phantom Theif Kid ""1412"""
B00284EM3C	10	5.0	"Always Samsung ""ravereviews"""
B00284EM3C	14	5.0	R.B from KC
B00284EM3C	7	5.0	butsuritsu
B00284EM3C	10	5.0	Douglas Paul Smallish
B00284EM3C	4	5.0	Thomas B. Rosamond
B00284EM3C	2	5.0	K. Martin
B00284EM3C	1	5.0	"Daniel Willis ""Mr Quake"""
B00284EM3C	1	4.0	ParanoiaKing
B00284EM3C	1	5.0	Dubz
B00284EM3C	1	5.0	Zack Davisson
B00284EM3C	1	4.0	"E. A Solinas ""ea_solinas"""
B00284EM3C	1	4.0	"E. A Solinas ""ea_solinas"""
B00284EM3C	1	4.0	Michael S Moore
B00284EM3C	1	5.0	"L. Dancy ""anime goof"""
B00284EM3C	6	3.0	Steven A. Finley
B00284EM3C	2	3.0	Kong Son Cheng
B00284EM3C	0	4.0	Phillip Prado
B00284EM3C	0	1.0	T.Anderson
B00284EM3C	0	5.0	"Rony-kun ""Saved"""
B00284EM3C	0	4.0	Lesley Aeschliman
B00284EM3C	0	5.0	nxcvb
B00284EM3C	0	5.0	Mario
B00284EM3C	0	5.0	Zackariah
B00284EM3C	0	5.0	TJ
B00284EM3C	0	5.0	xSniperSandyx
B00284EM3C	0	5.0	"Matthew Rickard ""DVDMATTR"""
B00284EM3C	0	5.0	XimeCh
B00284EM3C	0	3.0	L. Bond
B00284EM3C	0	5.0	"T. Hoffman ""F.W"""
B00284EM3C	0	5.0	"Jonathan Mcdonald ""RPG addict"""
B00284EM3C	0	5.0	"Always Samsung ""ravereviews"""
B00284EM3C	0	5.0	R. Sigwing
B00284EM3C	0	5.0	Muzzy
B00284EM3C	0	5.0	"Pamela M. Brown ""Pamela M. Brown"""
B00284EM3C	0	5.0	Dominic J. Schepis
B00284EM3C	3	5.0	Steve-O
B00284EM3C	1	5.0	Zack Davisson
B00284EM3C	0	4.0	Patricia Curtis
B00284EM3C	3	1.0	J. Miller
B0030FT96S	1	5.0	Richard J. Brzostek
B00000IC80	1	4.0	Annie Van Auken
B00000IC80	0	1.0	"S. Mitchell ""samintx"""
B00000IC80	0	1.0	"S. Mitchell ""samintx"""
B00000IC82	7	3.0	Robert Bauer
B00000IC82	5	2.0	"jenbird ""book and classic movie fiend"""
B00000IC82	0	4.0	"Shyblader ""shyblader"""
B00000IC82	0	2.0	"""sloan123"""
B00000IC82	0	4.0	Marlena
B00000IC82	0	3.0	mr jack crossley
B00000IC83	1	1.0	In-Seo Park
B00000IC84	41	1.0	M. J KILLEEN
B00000IC84	3	3.0	Kyle Cruse
B00000IC87	22	2.0	Simon Westlake
B00000IC87	21	1.0	chev1234@webtv.net
B00000IC87	5	3.0	ASHI TOLEDANO
B00000IC87	4	4.0	Byron Kolln
B00000IC89	5	1.0	Frank J. Sutton
B00000IC89	2	3.0	"Dorian Grey ""condemned soul"""
B0048KQQC4	14	5.0	mvasquez
B0048KQQC4	7	2.0	"Jessica Harris ""Goldilockz"""
B0048KQQC4	11	4.0	Enjolras
B0048KQQC4	1	4.0	SoCalRay
B0048KQQC4	1	3.0	Dennis A. Amith (kndy)
B0048KQQC4	1	5.0	Elizabeth Wonderham
B0048KQQC4	0	5.0	"A. Chapman ""whoiam"""
B0048KQQC4	0	5.0	Kerryman754
B0048KQQC4	0	4.0	mdb412
B0048KQQC4	0	5.0	"David A. Smith ""Happy Halloween2012"""
B0048KQQC4	0	4.0	Xeromem
B0048KQQC4	1	5.0	"Amera Rime Lulu ""Hilary duff rocks my world"""
B0048KQQC4	1	5.0	Yolli
B0048KQQC4	0	4.0	Dr. Jessie J. Mercay
B0048KQQC4	0	1.0	"stacyrae ""stacyrae"""
B0048KQQC4	0	4.0	The Golden Lynx
B0048KQQC4	0	4.0	Enjolras
B0048KQQC4	9	5.0	exhilaratedking
B0048KQQC4	1	5.0	Frangelica
B000FVQLQQ	2	3.0	Flipper Campbell
B000FVQLQQ	2	5.0	"Baysuite ""Baysuite"""
B000FVQLQQ	2	5.0	F. Carter
B000FVQLQQ	2	4.0	Noie
B000FVQLQQ	2	5.0	moijulita
B000FVQLQQ	2	5.0	V. Sholokhov
B000FVQLQQ	2	5.0	Jaleine Grimes
B000FVQLQQ	4	5.0	L. Feeney
B000FVQLQQ	4	3.0	Hiram Gomez Pardo
B000FVQLQQ	4	5.0	"K. Wyatt ""ssintrepid"""
B000FVQLQQ	4	4.0	absent_minded_prof
B000FVQLQQ	4	4.0	"Barron Laycock ""Labradorman"""
B000FVQLQQ	4	3.0	Lyle B. Forehand
B000FVQLQQ	6	5.0	"""shankar_k"""
B000FVQLQQ	8	2.0	"Professor Joseph L. McCauley ""Joseph L. McCauley"""
B000FVQLQQ	8	5.0	Jarah al-tubaikh
B000FVQLQQ	10	5.0	Jimmy Stevenson
B000FVQLQQ	10	2.0	"David J. Huber ""Addicted to books!"""
B000FVQLQQ	1	4.0	subfusca88
B000FVQLQQ	1	5.0	Banker Man
B000FVQLQQ	1	5.0	franskwa
B000FVQLQQ	1	5.0	Richard G. Whitcomb
B000FVQLQQ	1	5.0	Betty
B000FVQLQQ	1	5.0	moviefiend
B000FVQLQQ	1	5.0	"rwx ""991234xhr"""
B000FVQLQQ	1	5.0	Stephanie Patterson
B000FVQLQQ	1	5.0	FERNANDO MORA
B000FVQLQQ	1	5.0	"tvtv3 ""tvtv3"""
B000FVQLQQ	1	3.0	xandi
B000FVQLQQ	1	5.0	"Barbara Frederick ""auntb93"""
B000FVQLQQ	1	5.0	Richard M. Ayres
B000FVQLQQ	1	5.0	ps d'Antonio
B000FVQLQQ	1	5.0	Alan Holyoak
B000FVQLQQ	1	4.0	timothy k. price
B000FVQLQQ	1	5.0	A Customer
B000FVQLQQ	1	5.0	"Wayne Klein ""If at first the idea is not absu..."
B000FVQLQQ	1	5.0	"J. Mars ""Dada"""
B000FVQLQQ	1	5.0	"Tahseen Nakavi ""juror"""
B000FVQLQQ	1	5.0	"TREND700 ""TREND700"""
B000FVQLQQ	1	5.0	"Pagansadog ""PAGANSADOG"""
B000FVQLQQ	1	5.0	"Stephen M. Brennan ""smb7776"""
B000FVQLQQ	1	5.0	Keith Mirenberg
B000FVQLQQ	1	5.0	"Marvin Ross ""author of Schizophrenia Medicine..."
B000FVQLQQ	1	5.0	L. Russo
B000FVQLQQ	1	5.0	Leon Felipe Palafox Novack
B000FVQLQQ	1	5.0	"raymond sullivan ""whoray"""
B000FVQLQQ	1	3.0	F. Rodriguez
B000FVQLQQ	1	4.0	"Mr. B. G. Fowler ""ben1283"""
B000FVQLQQ	1	4.0	"Maine Writer ""David"""
B000FVQLQQ	1	5.0	J. Gilmore
B000FVQLQQ	1	5.0	"Rhonda C. Elsaesser ""jerseygirlinkentucky"""
B000FVQLQQ	1	5.0	Tracy Wooster
B000FVQLQQ	1	5.0	Matthew B. Montgomery
B000FVQLQQ	1	3.0	George Helliwell
B000FVQLQQ	1	5.0	Clay
B000FVQLQQ	1	4.0	Queen
B000FVQLQQ	3	5.0	"T. Reinhardt ""olivia lee"""
B000FVQLQQ	3	5.0	"Paul Fogarty ""Hopeless film addict!"""
B000FVQLQQ	3	2.0	"""norma_mae_sue_hogs"""
B000FVQLQQ	5	2.0	A Customer
B000FVQLQQ	5	5.0	A Customer
B000FVQLQQ	5	5.0	J. SHARP
B000FVQLQQ	5	5.0	E. Lambeth
B000FVQLQQ	5	4.0	"E. Marin ""voracious reader"""
B000FVQLQQ	5	5.0	"Robert Kall ""Rob Kall of Opednews.com"""
B000FVQLQQ	4	3.0	chefdevergue
B000FVQLQQ	4	5.0	A Customer
B000FVQLQQ	4	2.0	"""agedparent"""
B000FVQLQQ	4	5.0	"""freckles_6_98"""
B000FVQLQQ	4	5.0	iljc82
B000FVQLQQ	4	5.0	Steven
B000FVQLQQ	4	4.0	Frances S. Dolph
B000FVQLQQ	4	5.0	Kim F.
B000FVQLQQ	2	5.0	"bernie ""webviator"""
B000FVQLQQ	2	3.0	Allan M. Lees
B000FVQLQQ	2	5.0	David A. Baer
B000FVQLQQ	2	5.0	Richard R. Carlton
B000FVQLQQ	2	5.0	Kathleen CASTROVINCI
B000FVQLQQ	2	4.0	Evan Prescott
B000FVQLQQ	0	5.0	Lisa Ann Partipilo
B000FVQLQQ	0	5.0	B. Weisenauer
B000FVQLQQ	0	4.0	Arthur Oppenheimer
B000FVQLQQ	0	5.0	georgem
B000FVQLQQ	0	5.0	"Cammy P ""Cammy"""
B000FVQLQQ	0	5.0	Frances Kelly
B000FVQLQQ	0	5.0	Francheska Escalera
B000FVQLQQ	0	5.0	Danny Yu
B000FVQLQQ	0	5.0	Lera Hughes
B000FVQLQQ	0	5.0	Nora the Explorer
B000FVQLQQ	0	5.0	John C. Koci
B000FVQLQQ	0	5.0	cyn
B000FVQLQQ	0	5.0	C. Wischmann
B000FVQLQQ	0	4.0	Stephen Pellerine
B000FVQLQQ	0	5.0	cranium144
B000FVQLQQ	0	5.0	Ulfilas
B000FVQLQQ	0	5.0	LvgDoll
B000FVQLQQ	0	5.0	Kimberly Berkley
B000FVQLQQ	0	5.0	ricfan
B000FVQLQQ	0	5.0	Mike Williams
B000FVQLQQ	0	5.0	Mike Williams
B000FVQLQQ	0	5.0	"Luiz-Stephan De Souza ""Gentleman Chef"""
B000FVQLQQ	0	5.0	Augusto Dilaura
B000FVQLQQ	0	5.0	Heather
B000FVQLQQ	0	4.0	"James R. Barger ""badbones"""
B000FVQLQQ	0	5.0	Sparrow
B000FVQLQQ	0	5.0	Ruth Lythus
B000FVQLQQ	0	4.0	Flavah
B000FVQLQQ	0	5.0	Thoughtful Reader
B000FVQLQQ	0	5.0	theboombody
B000FVQLQQ	0	5.0	Lee Fore Jr.
B000FVQLQQ	0	4.0	Andrea
B000FVQLQQ	0	4.0	Michael Bolts
B000FVQLQQ	0	5.0	Diane Parsons
B000FVQLQQ	0	5.0	"Deborah MacGillivray ""Author,"""
B000FVQLQQ	0	5.0	may
B000FVQLQQ	0	5.0	rodin
B000FVQLQQ	0	5.0	JInseok Yang
B000FVQLQQ	0	5.0	hong
B000FVQLQQ	0	5.0	makky
B000FVQLQQ	0	5.0	"""31270masaki"""
B000FVQLQQ	0	3.0	megan white
B000FVQLQQ	0	4.0	Tyler Rathbone
B000FVQLQQ	0	4.0	ROGER L. FOREMAN
B000FVQLQQ	0	4.0	"D. McGinnis ""dkm72"""
B000FVQLQQ	0	4.0	"Deborah L. Woodstuff ""IntoTea"""
B000FVQLQQ	0	4.0	Arctic Voice Earl
B000FVQLQQ	12	2.0	"Eve ""evea628"""
B000FVQLQQ	0	4.0	Newt X
B000FVQLQQ	0	5.0	Alison Kay Simpson
B000FVQLQQ	0	3.0	Nicholas S. Ludlum
B000FVQLQQ	0	5.0	"Chris S. ""cscotts"""
B000FVQLQQ	0	5.0	"AMC ""scifiali"""
B000FVQLQQ	0	4.0	Andy Williamson
B000FVQLQQ	0	5.0	"Daniel Martin ""dantheduckman"""
B000FVQLQQ	0	5.0	Brian Minster
B000FVQLQQ	0	5.0	"""gasscrazy"""
B000FVQLQQ	0	4.0	"A customer ""mistermaxxx"""
B000FVQLQQ	0	5.0	Jennifer Richardson
B000FVQLQQ	9	5.0	Emily Todd
B000FVQLQQ	9	5.0	gobirds2
B000FVQLQQ	5	4.0	David E. Levine
B000FVQLQQ	3	5.0	The Kite
B000FVQLQQ	3	4.0	"Steven Y. ""Pop Culture Addict"""
B000FVQLQQ	3	5.0	Michael A. Newman
B000FVQLQQ	8	5.0	"Betty L. Dravis ""BETTY DRAVIS, author/reviewer"""
B000FVQLQQ	8	2.0	S. Hacking
B000FVQLQQ	8	5.0	"Rebecca of Amazon ""The Rebecca Review"""
B000FVQLQQ	5	5.0	Andrew Ellington
B000FVQLQQ	5	5.0	Daniel B. Clendenin
B000FVQLQQ	5	5.0	"R. Gorham ""RCG2"""
B000FVQLQQ	5	5.0	Josh Hitchens
B000FVQLQQ	1	5.0	laurie
B000FVQLQQ	1	5.0	"Mary K. Haubenreiser ""haubo44"""
B000FVQLQQ	1	5.0	H. L. Stewart
B000FVQLQQ	1	5.0	"Jereffa T. Fleming ""Jereffa Fleming"""
B000FVQLQQ	1	5.0	Crystal D. Zwahlen
B000FVQLQQ	1	5.0	"lighten_up_already2 ""lighten_up_already2"""
B000FVQLQQ	1	5.0	R. Singleton
B000FVQLQQ	1	5.0	"Bob Dog ""My Thoughts"""
B000FVQLQQ	1	5.0	"Elizabeth Kaplan ""MeToo3"""
B000FVQLQQ	1	5.0	"Jamie SHIH ""Jamie SHIH"""
B000FVQLQQ	1	5.0	"C. A. Lemley ""Cal"""
B000FVQLQQ	1	5.0	Anthony Toohey
B000FVQLQQ	1	3.0	Rick Darby
B000FVQLQQ	1	5.0	Jamie Cooper
B000FVQLQQ	1	5.0	Kimberley Wilson
B000FVQLQQ	1	4.0	G. Liao
B000FVQLQQ	1	4.0	Zorro
B000FVQLQQ	1	5.0	"""nodoubtcrossing"""
B000FVQLQQ	1	5.0	"R. Gawlitta ""Coolmoan"""
B000FVQLQQ	1	5.0	Eve
B000FVQLQQ	1	3.0	Guy De Federicis
B000FVQLQQ	1	5.0	Leo Stevens
B000FVQLQQ	1	5.0	Stevie Somes
B000FVQLQQ	1	5.0	"Kayro ""mystery club girl"""
B000FVQLQQ	1	5.0	Bashar
B000FVQLQQ	1	4.0	martin hingenbooper
B000FVQLQQ	4	4.0	Jan Chapman
B000FVQLQQ	4	5.0	"cocoproducer ""cocoproducer"""
B000FVQLQQ	4	5.0	S. Khan
B000FVQLQQ	9	2.0	Stanley Allen
B000FVQLQQ	2	5.0	"Kristin J. Johnson ""Three-time published author"""
B000FVQLQQ	2	4.0	Roger Padakter
B000FVQLQQ	2	5.0	Godly Gadfly
B000FVQLQQ	2	4.0	Tyler Tanner
B000FVQLQQ	18	5.0	"Alvin Tanhehco ""kerki"""
B000FVQLQQ	10	4.0	Deborah Earle
B000FVQLQQ	10	5.0	"Mike Powers ""mkp51"""
B000FVQLQQ	10	3.0	"P. McGrath ""prmcgr"""
B000FVQLQQ	20	5.0	adobe princess
B000FVQLQQ	7	5.0	"""flickjunkie"""
B000FVQLQQ	7	5.0	J. Johnson
B000FVQLQQ	7	5.0	"""4mula"""
B000FVQLQQ	4	5.0	"Roberto Frangie ""Robert"""
B000FVQLQQ	4	5.0	Judith Miller
B000FVQLQQ	2	5.0	Joel Binn
B000FVQLQQ	2	5.0	"""tonjiap"""
B000FVQLQQ	10	2.0	Johnny Lee
B000FVQLQQ	5	3.0	"Gary F. Taylor ""GFT"""
B000FVQLQQ	5	5.0	"""jwsw"""
B000FVQLQQ	0	4.0	ellasmom
B000FVQLQQ	0	5.0	Melinda J. Stewart
B000FVQLQQ	0	5.0	Tuya
B000FVQLQQ	0	4.0	Humberto Arencibia
B000FVQLQQ	0	2.0	Irfan A. Alvi
B000FVQLQQ	0	5.0	"Bassil A. Al Mulhim ""bmulhim"""
B000FVQLQQ	0	5.0	bobnono
B000FVQLQQ	0	4.0	Riane
B000FVQLQQ	0	4.0	daphne102
B000FVQLQQ	0	4.0	One-Line Film Reviews
B000FVQLQQ	0	5.0	Eric
B000FVQLQQ	0	5.0	Nick Zaglmayr
B000FVQLQQ	0	5.0	"Ronald W. Knights ""Ron_Knights"""
B000FVQLQQ	0	5.0	swainkas
B000FVQLQQ	0	5.0	"M. Williams ""proud papa"""
B000FVQLQQ	0	5.0	Pauline Wilkinson
B000FVQLQQ	0	5.0	"Reka Kovacs ""Madonna"""
B000FVQLQQ	0	5.0	Sousou
B000FVQLQQ	0	5.0	Lawyeraau
B000FVQLQQ	0	4.0	"milss ""Yellow hair warrior"""
B000FVQLQQ	0	4.0	Omni
B000FVQLQQ	0	3.0	wellwellwell
B000FVQLQQ	0	5.0	"S. Sarhan ""matured reviewer"""
B000FVQLQQ	0	4.0	"""x_opp"""
B000FVQLQQ	0	5.0	"D. Roberts ""Hadrian12"""
B000FVQLQQ	0	4.0	"""miezee"""
B000FVQLQQ	0	5.0	jops
B000FVQLQQ	0	5.0	"M. D. Thomas ""ReadingSailor"""
B000FVQLQQ	0	5.0	James Gibbons
B000FVQLQQ	0	5.0	"""carol_rubin"""
B000FVQLQQ	0	5.0	"""oregonstormwatcher"""
B000FVQLQQ	8	5.0	Jennifer Dison
B000FVQLQQ	6	2.0	"""rob914_02"""
B000FVQLQQ	1	5.0	Ashley A. Wilson
B000FVQLQQ	1	5.0	Darren
B000FVQLQQ	1	5.0	MBrian
B000FVQLQQ	1	5.0	"Michael Gordon ""Michael Gordon"""
B000FVQLQQ	1	4.0	Dawn
B000FVQLQQ	1	3.0	M. A. Devlin
B000FVQLQQ	1	5.0	Hassaan Abdeen
B000FVQLQQ	4	5.0	F. Carter
B000FVQLQQ	4	5.0	"Curtis M. Hiott ""Movie king"""
B000FVQLQQ	4	4.0	Dr. van der Linden
B000FVQLQQ	4	5.0	M. Gaddis
B000FVQLQQ	4	5.0	Groundskeeper Willie
B000FVQLQQ	31	3.0	Bryan Wendorf
B000FVQLQQ	1	5.0	~*luCy*~
B000FVQLQQ	1	5.0	"Kyle Lehman ""redboxster1"""
B000FVQLQQ	1	5.0	"""mjzim5"""
B000FVQLQQ	4	5.0	William Hare
B000FVQLQQ	4	4.0	L. Farwell
B000FVQLQQ	2	4.0	Tsuyoshi
B000FVQLQQ	2	5.0	Ben
